JGI ID,JGI start,JGI end,NCBI start,NCBI end,NCBI ID,Column1,NCBI
jgi.p|Yarli1|69853,882439,884412,882439,884412,YALI0_F05962g,YALI0F05962g,YALI0F05962g
jgi.p|Yarli1|69854,888509,889948,888509,889948,YALI0_F05984g,YALI0F05984g,YALI0F05984g
jgi.p|Yarli1|69855,890990,892996,890990,892996,YALI0_F06006g,YALI0F06006g,YALI0F06006g
jgi.p|Yarli1|69856,894351,899372,894351,899372,YALI0_F06028g,YALI0F06028g,YALI0F06028g
jgi.p|Yarli1|69857,900251,900901,900251,900901,YALI0_F06050g,YALI0F06050g,YALI0F06050g
jgi.p|Yarli1|69858,901430,902208,901430,902208,YALI0_F06061g,YALI0F06061g,YALI0F06061g
jgi.p|Yarli1|69859,902531,905005,902531,905005,YALI0_F06072g,YALI0F06072g,YALI0F06072g
jgi.p|Yarli1|69860,907737,909581,907737,909581,YALI0_F06094g,YALI0F06094g,YALI0F06094g
jgi.p|Yarli1|69861,917668,919368,917668,919368,YALI0_F06116g,YALI0F06116g,YALI0F06116g
jgi.p|Yarli1|69862,919621,921051,919621,921051,YALI0_F06138g,YALI0F06138g,YALI0F06138g
jgi.p|Yarli1|69863,922982,923622,922982,923622,YALI0_F06160g,YALI0F06160g,YALI0F06160g
jgi.p|Yarli1|69864,925589,926455,925589,926455,YALI0_F06182g,YALI0F06182g,YALI0F06182g
jgi.p|Yarli1|69865,927148,928071,927148,928071,YALI0_F06204g,YALI0F06204g,YALI0F06204g
jgi.p|Yarli1|69866,928855,929385,928855,929385,YALI0_F06226g,YALI0F06226g,YALI0F06226g
jgi.p|Yarli1|69867,929773,931032,929773,931032,YALI0_F06248g,YALI0F06248g,YALI0F06248g
jgi.p|Yarli1|69868,931602,932556,931602,932556,YALI0_F06259g,YALI0F06259g,YALI0F06259g
jgi.p|Yarli1|69869,932794,934060,932794,934060,YALI0_F06270g,YALI0F06270g,YALI0F06270g
jgi.p|Yarli1|69870,934413,935500,934413,935500,YALI0_F06292g,YALI0F06292g,YALI0F06292g
jgi.p|Yarli1|69871,936034,937392,936034,937392,YALI0_F06314g,YALI0F06314g,YALI0F06314g
jgi.p|Yarli1|69872,937712,940315,937712,940315,YALI0_F06336g,YALI0F06336g,YALI0F06336g
jgi.p|Yarli1|69873,941548,943197,941548,943197,YALI0_F06358g,YALI0F06358g,YALI0F06358g
jgi.p|Yarli1|69874,945586,946683,945586,946683,YALI0_F06372g,YALI0F06372g,YALI0F06372g
jgi.p|Yarli1|69875,946949,948061,946949,948061,YALI0_F06380g,YALI0F06380g,YALI0F06380g
jgi.p|Yarli1|69876,948435,951725,948435,951725,YALI0_F06402g,YALI0F06402g,YALI0F06402g
jgi.p|Yarli1|69877,952894,954183,952894,954183,YALI0_F06424g,YALI0F06424g,YALI0F06424g
jgi.p|Yarli1|69878,956218,958275,956218,958275,YALI0_F06446g,YALI0F06446g,YALI0F06446g
jgi.p|Yarli1|69879,958576,959739,958576,959739,YALI0_F06468g,YALI0F06468g,YALI0F06468g
jgi.p|Yarli1|69880,960761,961570,960761,961570,YALI0_F06490g,YALI0F06490g,YALI0F06490g
jgi.p|Yarli1|69881,961856,962653,961856,962653,YALI0_F06512g,YALI0F06512g,YALI0F06512g
jgi.p|Yarli1|69882,967331,969418,967331,969418,YALI0_F06534g,YALI0F06534g,YALI0F06534g
jgi.p|Yarli1|69883,970127,971908,970127,971908,YALI0_F06556g,YALI0F06556g,YALI0F06556g
jgi.p|Yarli1|69884,974607,976238,974607,976238,YALI0_F06578g,YALI0F06578g,YALI0F06578g
jgi.p|Yarli1|69885,977849,978703,977849,978703,YALI0_F06600g,YALI0F06600g,YALI0F06600g
jgi.p|Yarli1|69886,979006,979926,979006,979926,YALI0_F06622g,YALI0F06622g,YALI0F06622g
jgi.p|Yarli1|69887,980266,981300,980266,981300,YALI0_F06644g,YALI0F06644g,YALI0F06644g
jgi.p|Yarli1|69888,981553,983193,981553,983193,YALI0_F06666g,YALI0F06666g,YALI0F06666g
jgi.p|Yarli1|69889,984093,984521,984093,984521,YALI0_F06688g,YALI0F06688g,YALI0F06688g
jgi.p|Yarli1|69890,985572,986186,985572,986186,YALI0_F06710g,YALI0F06710g,YALI0F06710g
jgi.p|Yarli1|69891,989511,990134,989511,990134,YALI0_F06732g,YALI0F06732g,YALI0F06732g
jgi.p|Yarli1|69892,993169,994083,993169,994083,YALI0_F06754g,YALI0F06754g,YALI0F06754g
jgi.p|Yarli1|69893,996878,998476,996878,998476,YALI0_F06776g,YALI0F06776g,YALI0F06776g
jgi.p|Yarli1|69894,999526,1009658,999526,1009658,YALI0_F06791g,YALI0F06791g,YALI0F06791g
jgi.p|Yarli1|69895,1009876,1010976,1009876,1010976,YALI0_F06820g,YALI0F06820g,YALI0F06820g
jgi.p|Yarli1|69896,1011174,1011446,1011174,1011446,YALI0_F06826g,YALI0F06826g,YALI0F06826g
jgi.p|Yarli1|69897,1012108,1013577,1012108,1013577,YALI0_F06842g,YALI0F06842g,YALI0F06842g
jgi.p|Yarli1|69898,1014897,1016939,1014897,1016939,YALI0_F06864g,YALI0F06864g,YALI0F06864g
jgi.p|Yarli1|69899,1017855,1018864,1017855,1018864,YALI0_F06886g,YALI0F06886g,YALI0F06886g
jgi.p|Yarli1|69900,1019246,1020901,1019246,1020901,YALI0_F06908g,YALI0F06908g,YALI0F06908g
jgi.p|Yarli1|69901,1022359,1023333,1022359,1023333,YALI0_F06974g,YALI0F06974g,YALI0F06974g
jgi.p|Yarli1|69902,1025264,1026862,1025264,1026862,YALI0_F07018g,YALI0F07018g,YALI0F07018g
jgi.p|Yarli1|69903,1029491,1031908,1029491,1031908,YALI0_F07040g,YALI0F07040g,YALI0F07040g
jgi.p|Yarli1|69904,1032419,1034119,1032419,1034119,YALI0_F07062g,YALI0F07062g,YALI0F07062g
jgi.p|Yarli1|69905,1038409,1045956,1038409,1045956,YALI0_F07084g,YALI0F07084g,YALI0F07084g
jgi.p|Yarli1|69906,1046684,1048420,1046684,1048420,YALI0_F07106g,YALI0F07106g,YALI0F07106g
jgi.p|Yarli1|69907,1051699,1052907,1051699,1052907,YALI0_F07128g,YALI0F07128g,YALI0F07128g
jgi.p|Yarli1|69908,1054890,1055144,1054890,1055144,YALI0_F07194g,YALI0F07194g,YALI0F07194g
jgi.p|Yarli1|69909,1058396,1060195,1058396,1060195,YALI0_F07216g,YALI0F07216g,YALI0F07216g
jgi.p|Yarli1|69910,1060554,1061324,1060554,1061324,YALI0_F07238g,YALI0F07238g,YALI0F07238g
jgi.p|Yarli1|69911,1061997,1063190,1061997,1063190,YALI0_F07260g,YALI0F07260g,YALI0F07260g
jgi.p|Yarli1|69912,1067020,1068105,1067020,1068105,YALI0_F07315g,YALI0F07315g,YALI0F07315g
jgi.p|Yarli1|69913,1068748,1069749,1068748,1069749,YALI0_F07337g,YALI0F07337g,YALI0F07337g
jgi.p|Yarli1|69914,1070394,1071263,1070394,1071263,YALI0_F07359g,YALI0F07359g,YALI0F07359g
jgi.p|Yarli1|69915,1073082,1075355,1073082,1075355,YALI0_F07381g,YALI0F07381g,YALI0F07381g
jgi.p|Yarli1|69916,1075892,1076644,1075892,1076644,YALI0_F07447g,YALI0F07447g,YALI0F07447g
jgi.p|Yarli1|69917,1076812,1077619,1076812,1077619,YALI0_F07469g,YALI0F07469g,YALI0F07469g
jgi.p|Yarli1|69918,1077992,1080081,1077992,1080081,YALI0_F07491g,YALI0F07491g,YALI0F07491g
jgi.p|Yarli1|69919,1080266,1083820,1080266,1083820,YALI0_F07513g,YALI0F07513g,YALI0F07513g
jgi.p|Yarli1|69920,1085604,1086500,1085604,1086500,YALI0_F07535g,YALI0F07535g,YALI0F07535g
jgi.p|Yarli1|69921,1089886,1092057,1089886,1092057,YALI0_F07557g,YALI0F07557g,YALI0F07557g
jgi.p|Yarli1|69922,1092310,1092723,1092310,1092723,YALI0_F07579g,YALI0F07579g,YALI0F07579g
jgi.p|Yarli1|69923,1093737,1095587,1093737,1095587,YALI0_F07601g,YALI0F07601g,YALI0F07601g
jgi.p|Yarli1|69924,1095734,1097134,1095734,1097134,YALI0_F07623g,YALI0F07623g,YALI0F07623g
jgi.p|Yarli1|69925,1097579,1098367,1097579,1098367,YALI0_F07645g,YALI0F07645g,YALI0F07645g
jgi.p|Yarli1|69926,1099063,1101096,1099063,1101096,YALI0_F07667g,YALI0F07667g,YALI0F07667g
jgi.p|Yarli1|69927,1101913,1102896,1101913,1102896,YALI0_F07689g,YALI0F07689g,YALI0F07689g
jgi.p|Yarli1|69928,1103135,1104802,1103135,1104802,YALI0_F07711g,YALI0F07711g,YALI0F07711g
jgi.p|Yarli1|69929,1106717,1107880,1106717,1107880,YALI0_F07733g,YALI0F07733g,YALI0F07733g
jgi.p|Yarli1|69930,1108643,1109227,1108643,1109227,YALI0_F07755g,YALI0F07755g,YALI0F07755g
jgi.p|Yarli1|69931,1114043,1116007,1114043,1116007,YALI0_F07777g,YALI0F07777g,YALI0F07777g
jgi.p|Yarli1|69932,1116491,1118452,1116491,1118452,YALI0_F07799g,YALI0F07799g,YALI0F07799g
jgi.p|Yarli1|69933,1119314,1119844,1119314,1119844,YALI0_F07821g,YALI0F07821g,YALI0F07821g
jgi.p|Yarli1|69934,1120839,1122305,1120839,1122305,YALI0_F07843g,YALI0F07843g,YALI0F07843g
jgi.p|Yarli1|69935,1123076,1124236,1123076,1124236,YALI0_F07865g,YALI0F07865g,YALI0F07865g
jgi.p|Yarli1|69936,1125980,1126975,1125980,1126975,YALI0_F07887g,YALI0F07887g,YALI0F07887g
jgi.p|Yarli1|69937,1127647,1128606,1127647,1128606,YALI0_F07909g,YALI0F07909g,YALI0F07909g
jgi.p|Yarli1|69938,1129069,1130148,1129069,1130148,YALI0_F07931g,YALI0F07931g,YALI0F07931g
jgi.p|Yarli1|69939,1130259,1130805,1130259,1130805,YALI0_F07953g,YALI0F07953g,YALI0F07953g
jgi.p|Yarli1|69940,1131249,1131965,1131249,1131965,YALI0_F07975g,YALI0F07975g,YALI0F07975g
jgi.p|Yarli1|69941,1132083,1132910,1132083,1132910,YALI0_F08019g,YALI0F08019g,YALI0F08019g
jgi.p|Yarli1|69942,1135521,1136186,1135521,1136186,YALI0_F08041g,YALI0F08041g,YALI0F08041g
jgi.p|Yarli1|69943,1138063,1139556,1138063,1139556,YALI0_F08063g,YALI0F08063g,YALI0F08063g
jgi.p|Yarli1|69944,1141567,1142619,1141567,1142619,YALI0_F08085g,YALI0F08085g,YALI0F08085g
jgi.p|Yarli1|69945,1142747,1144765,1142747,1144765,YALI0_F08107g,YALI0F08107g,YALI0F08107g
jgi.p|Yarli1|69946,1146804,1147826,1146804,1147826,YALI0_F08129g,YALI0F08129g,YALI0F08129g
jgi.p|Yarli1|69947,1149190,1150707,1149190,1150707,YALI0_F08151g,YALI0F08151g,YALI0F08151g
jgi.p|Yarli1|69948,1151830,1155777,1151830,1155777,YALI0_F08165g,YALI0F08165g,YALI0F08165g
jgi.p|Yarli1|69949,1157409,1158167,1157409,1158167,YALI0_F08195g,YALI0F08195g,YALI0F08195g
jgi.p|Yarli1|69950,1160445,1161371,1160445,1161371,YALI0_F08217g,YALI0F08217g,YALI0F08217g
jgi.p|Yarli1|69951,1162146,1163408,1162146,1163408,YALI0_F08283g,YALI0F08283g,YALI0F08283g
jgi.p|Yarli1|69952,1164175,1166154,1164175,1166154,YALI0_F08305g,YALI0F08305g,YALI0F08305g
jgi.p|Yarli1|69953,1168356,1169817,1168356,1169817,YALI0_F08327g,YALI0F08327g,YALI0F08327g
jgi.p|Yarli1|69954,1172830,1175196,1172830,1175196,YALI0_F08349g,YALI0F08349g,YALI0F08349g
jgi.p|Yarli1|69955,1175498,1177996,1175498,1177996,YALI0_F08371g,YALI0F08371g,YALI0F08371g
jgi.p|Yarli1|69956,1178586,1179308,1178586,1179308,YALI0_F08393g,YALI0F08393g,YALI0F08393g
jgi.p|Yarli1|69957,1182607,1184241,1182607,1184241,YALI0_F08415g,YALI0F08415g,YALI0F08415g
jgi.p|Yarli1|69958,1185073,1185362,1185073,1185362,YALI0_F08437g,YALI0F08437g,YALI0F08437g
jgi.p|Yarli1|69959,1187025,1187376,1187025,1187376,YALI0_F08459g,YALI0F08459g,YALI0F08459g
jgi.p|Yarli1|69960,1187487,1188339,1187487,1188339,YALI0_F08481g,YALI0F08481g,YALI0F08481g
jgi.p|Yarli1|69961,1189302,1190393,1189302,1190393,YALI0_F08503g,YALI0F08503g,YALI0F08503g
jgi.p|Yarli1|69962,1190565,1191134,1190565,1191134,YALI0_F08525g,YALI0F08525g,YALI0F08525g
jgi.p|Yarli1|69963,1192889,1193521,1192889,1193521,YALI0_F08569g,YALI0F08569g,YALI0F08569g
jgi.p|Yarli1|69964,1195486,1197624,1195486,1197624,YALI0_F08591g,YALI0F08591g,YALI0F08591g
jgi.p|Yarli1|69965,1199863,1201116,1199863,1201116,YALI0_F08613g,YALI0F08613g,YALI0F08613g
jgi.p|Yarli1|69966,1203218,1205017,1203218,1205017,YALI0_F08635g,YALI0F08635g,YALI0F08635g
jgi.p|Yarli1|69967,1205777,1207840,1205777,1207840,YALI0_F08657g,YALI0F08657g,YALI0F08657g
jgi.p|Yarli1|69968,1208799,1211783,1208799,1211783,YALI0_F08679g,YALI0F08679g,YALI0F08679g
jgi.p|Yarli1|69969,1213650,1214795,1213650,1214795,YALI0_F08701g,YALI0F08701g,YALI0F08701g
jgi.p|Yarli1|69970,1216442,1217497,1216442,1217497,YALI0_F08723g,YALI0F08723g,YALI0F08723g
jgi.p|Yarli1|69971,1218467,1219234,1218467,1219234,YALI0_F08745g,YALI0F08745g,YALI0F08745g
jgi.p|Yarli1|69972,1221541,1225230,1221541,1225230,YALI0_F08789g,YALI0F08789g,YALI0F08789g
jgi.p|Yarli1|69973,1227938,1231051,1227938,1231051,YALI0_F08811g,YALI0F08811g,YALI0F08811g
jgi.p|Yarli1|69974,1232980,1235040,1232980,1235040,YALI0_F08833g,YALI0F08833g,YALI0F08833g
jgi.p|Yarli1|69975,1236226,1240760,1236226,1240760,YALI0_F08855g,YALI0F08855g,YALI0F08855g
jgi.p|Yarli1|69976,1241571,1242014,1241571,1242014,YALI0_F08877g,YALI0F08877g,YALI0F08877g
jgi.p|Yarli1|69977,1243223,1245955,1243223,1245955,YALI0_F08899g,YALI0F08899g,YALI0F08899g
jgi.p|Yarli1|69978,1246439,1247659,1246439,1247659,YALI0_F08921g,YALI0F08921g,YALI0F08921g
jgi.p|Yarli1|69979,1249034,1250143,1249034,1250143,YALI0_F08943g,YALI0F08943g,YALI0F08943g
jgi.p|Yarli1|69980,1252652,1253392,1252652,1253392,YALI0_F08965g,YALI0F08965g,YALI0F08965g
jgi.p|Yarli1|69981,1254029,1256059,1254029,1256059,YALI0_F08987g,YALI0F08987g,YALI0F08987g
jgi.p|Yarli1|69982,1257657,1259795,1257657,1259795,YALI0_F09009g,YALI0F09009g,YALI0F09009g
jgi.p|Yarli1|69983,1259867,1261414,1259867,1261414,YALI0_F09031g,YALI0F09031g,YALI0F09031g
jgi.p|Yarli1|69984,1262102,1263298,1262102,1263298,YALI0_F09053g,YALI0F09053g,YALI0F09053g
jgi.p|Yarli1|69985,1263761,1264732,1263761,1264732,YALI0_F09075g,YALI0F09075g,YALI0F09075g
jgi.p|Yarli1|69986,1265382,1266410,1265382,1266410,YALI0_F09097g,YALI0F09097g,YALI0F09097g
jgi.p|Yarli1|69987,1270960,1271772,1270960,1271772,YALI0_F09119g,YALI0F09119g,YALI0F09119g
jgi.p|Yarli1|69988,1275533,1279192,1275533,1279192,YALI0_F09141g,YALI0F09141g,YALI0F09141g
jgi.p|Yarli1|69989,1280874,1282040,1280874,1282040,YALI0_F09163g,YALI0F09163g,YALI0F09163g
jgi.p|Yarli1|69990,1282650,1284745,1282650,1284745,YALI0_F09185g,YALI0F09185g,YALI0F09185g
jgi.p|Yarli1|69991,1287080,1287730,1287080,1287730,YALI0_F09229g,YALI0F09229g,YALI0F09229g
jgi.p|Yarli1|69992,1289302,1290237,1289302,1290237,YALI0_F09251g,YALI0F09251g,YALI0F09251g
jgi.p|Yarli1|69993,1291564,1293282,1291564,1293282,YALI0_F09273g,YALI0F09273g,YALI0F09273g
jgi.p|Yarli1|69994,1293578,1294426,1293578,1294426,YALI0_F09295g,YALI0F09295g,YALI0F09295g
jgi.p|Yarli1|69995,1294990,1295901,1294990,1295901,YALI0_F09317g,YALI0F09317g,YALI0F09317g
jgi.p|Yarli1|69996,1297154,1297792,1297154,1297792,YALI0_F09339g,YALI0F09339g,YALI0F09339g
jgi.p|Yarli1|69997,1298177,1298632,1298177,1298632,YALI0_F09361g,YALI0F09361g,YALI0F09361g
jgi.p|Yarli1|69998,1299972,1301013,1299972,1301013,YALI0_F09383g,YALI0F09383g,YALI0F09383g
jgi.p|Yarli1|69999,1301130,1302053,1301130,1302053,YALI0_F09405g,YALI0F09405g,YALI0F09405g
jgi.p|Yarli1|70000,1302178,1302777,1302178,1302777,YALI0_F09427g,YALI0F09427g,YALI0F09427g
jgi.p|Yarli1|70001,1303048,1303779,1303048,1303779,YALI0_F09449g,YALI0F09449g,YALI0F09449g
jgi.p|Yarli1|70002,1304472,1305218,1304472,1305218,YALI0_F09471g,YALI0F09471g,YALI0F09471g
jgi.p|Yarli1|70003,1305395,1307041,1305395,1307041,YALI0_F09493g,YALI0F09493g,YALI0F09493g
jgi.p|Yarli1|70004,1307726,1308154,1307726,1308154,YALI0_F09515g,YALI0F09515g,YALI0F09515g
jgi.p|Yarli1|70005,1308640,1309179,1308640,1309179,YALI0_F09537g,YALI0F09537g,YALI0F09537g
jgi.p|Yarli1|70006,1309523,1312037,1309523,1312037,YALI0_F09559g,YALI0F09559g,YALI0F09559g
jgi.p|Yarli1|70007,1313234,1314985,1313234,1314985,YALI0_F09581g,YALI0F09581g,YALI0F09581g
jgi.p|Yarli1|70008,1315744,1316889,1315744,1316889,YALI0_F09603g,YALI0F09603g,YALI0F09603g
jgi.p|Yarli1|70009,1319225,1319950,1319225,1319950,YALI0_F09625g,YALI0F09625g,YALI0F09625g
jgi.p|Yarli1|70010,1320567,1320953,1320567,1320953,YALI0_F09647g,YALI0F09647g,YALI0F09647g
jgi.p|Yarli1|70011,1321812,1322804,1321812,1322804,YALI0_F09669g,YALI0F09669g,YALI0F09669g
jgi.p|Yarli1|70012,1326607,1329246,1326607,1329246,YALI0_F09691g,YALI0F09691g,YALI0F09691g
jgi.p|Yarli1|70013,1330254,1334071,1330254,1334071,YALI0_F09746g,YALI0F09746g,YALI0F09746g
jgi.p|Yarli1|70014,1336315,1336662,1336315,1336662,YALI0_F09768g,YALI0F09768g,YALI0F09768g
jgi.p|Yarli1|70015,1337153,1337605,1337153,1337605,YALI0_F09790g,YALI0F09790g,YALI0F09790g
jgi.p|Yarli1|70016,1337790,1338263,1337790,1338263,YALI0_F09812g,YALI0F09812g,YALI0F09812g
jgi.p|Yarli1|70017,1339393,1342209,1339393,1342209,YALI0_F09834g,YALI0F09834g,YALI0F09834g
jgi.p|Yarli1|70018,1342866,1344434,1342866,1344434,YALI0_F09856g,YALI0F09856g,YALI0F09856g
jgi.p|Yarli1|70019,1345131,1346213,1345131,1346213,YALI0_F09878g,YALI0F09878g,YALI0F09878g
jgi.p|Yarli1|70020,1346894,1347433,1346894,1347433,YALI0_F09944g,YALI0F09944g,YALI0F09944g
jgi.p|Yarli1|70021,1348773,1350308,1348773,1350308,YALI0_F09966g,YALI0F09966g,YALI0F09966g
jgi.p|Yarli1|70022,1352432,1353385,1352432,1353385,YALI0_F09988g,YALI0F09988g,YALI0F09988g
jgi.p|Yarli1|70023,1354819,1357269,1354819,1357269,YALI0_F10010g,YALI0F10010g,YALI0F10010g
jgi.p|Yarli1|70024,1357774,1358385,1357774,1358385,YALI0_F10032g,YALI0F10032g,YALI0F10032g
jgi.p|Yarli1|70025,1358837,1359508,1358837,1359508,YALI0_F10054g,YALI0F10054g,YALI0F10054g
jgi.p|Yarli1|70026,1360092,1360925,1360092,1360925,YALI0_F10076g,YALI0F10076g,YALI0F10076g
jgi.p|Yarli1|70027,1361218,1364722,1361218,1364722,YALI0_F10098g,YALI0F10098g,YALI0F10098g
jgi.p|Yarli1|70028,1366738,1368948,1366738,1368948,YALI0_F10131g,YALI0F10131g,YALI0F10131g
jgi.p|Yarli1|70029,1371754,1372986,1371754,1372986,YALI0_F10153g,YALI0F10153g,YALI0F10153g
jgi.p|Yarli1|70030,1379109,1379831,1379109,1379831,YALI0_F10175g,YALI0F10175g,YALI0F10175g
jgi.p|Yarli1|70031,1386334,1387961,1386334,1387961,YALI0_F10197g,YALI0F10197g,YALI0F10197g
jgi.p|Yarli1|70032,1390637,1391116,1390637,1391116,YALI0_F10219g,YALI0F10219g,YALI0F10219g
jgi.p|Yarli1|70033,1392359,1394662,1392359,1394662,YALI0_F10241g,YALI0F10241g,YALI0F10241g
jgi.p|Yarli1|70034,1399493,1400725,1399493,1400725,YALI0_F10285g,YALI0F10285g,YALI0F10285g
jgi.p|Yarli1|70035,1402178,1403443,1402178,1403443,YALI0_F10307g,YALI0F10307g,YALI0F10307g
jgi.p|Yarli1|70036,1406943,1408442,1406943,1408442,YALI0_F10373g,YALI0F10373g,YALI0F10373g
jgi.p|Yarli1|70037,1409924,1410430,1409924,1410430,YALI0_F10439g,YALI0F10439g,YALI0F10439g
jgi.p|Yarli1|70038,1410605,1413340,1410605,1413340,YALI0_F10461g,YALI0F10461g,YALI0F10461g
jgi.p|Yarli1|70039,1416244,1416582,1416244,1416582,YALI0_F10483g,YALI0F10483g,YALI0F10483g
jgi.p|Yarli1|70040,1417324,1418292,1417324,1418292,YALI0_F10505g,YALI0F10505g,YALI0F10505g
jgi.p|Yarli1|70041,1418883,1419846,1418883,1419846,YALI0_F10527g,YALI0F10527g,YALI0F10527g
jgi.p|Yarli1|70042,1421083,1422488,1421083,1422488,YALI0_F10541g,YALI0F10541g,YALI0F10541g
jgi.p|Yarli1|70043,1423688,1425040,1423688,1425040,YALI0_F10549g,YALI0F10549g,YALI0F10549g
jgi.p|Yarli1|70044,1428812,1429627,1428812,1429627,YALI0_F10615g,YALI0F10615g,YALI0F10615g
jgi.p|Yarli1|70045,1430102,1430422,1430102,1430422,YALI0_F10637g,YALI0F10637g,YALI0F10637g
jgi.p|Yarli1|70046,1431240,1433939,1431240,1433939,YALI0_F10659g,YALI0F10659g,YALI0F10659g
jgi.p|Yarli1|70047,1435319,1436578,1435319,1436578,YALI0_F10703g,YALI0F10703g,YALI0F10703g
jgi.p|Yarli1|70048,1437185,1439155,1437185,1439155,YALI0_F10725g,YALI0F10725g,YALI0F10725g
jgi.p|Yarli1|70049,1439501,1440091,1439501,1440091,YALI0_F10747g,YALI0F10747g,YALI0F10747g
jgi.p|Yarli1|70050,1440653,1441405,1440653,1441405,YALI0_F10769g,YALI0F10769g,YALI0F10769g
jgi.p|Yarli1|70051,1443509,1444120,1443509,1444120,YALI0_F10824g,YALI0F10824g,YALI0F10824g
jgi.p|Yarli1|70052,1449289,1451391,1449289,1451391,YALI0_F10857g,YALI0F10857g,YALI0F10857g
jgi.p|Yarli1|70053,1453960,1456404,1453960,1456404,YALI0_F10901g,YALI0F10901g,YALI0F10901g
jgi.p|Yarli1|70054,1456459,1458081,1456459,1458081,YALI0_F10923g,YALI0F10923g,YALI0F10923g
jgi.p|Yarli1|70055,1458394,1462287,1458394,1462287,YALI0_F10945g,YALI0F10945g,YALI0F10945g
jgi.p|Yarli1|70056,1463499,1464779,1463499,1464779,YALI0_F11011g,YALI0F11011g,YALI0F11011g
jgi.p|Yarli1|70057,1468645,1470467,1468645,1470467,YALI0_F11033g,YALI0F11033g,YALI0F11033g
jgi.p|Yarli1|70058,1470777,1471596,1470777,1471596,YALI0_F11055g,YALI0F11055g,YALI0F11055g
jgi.p|Yarli1|70059,1472635,1473370,1472635,1473370,YALI0_F11077g,YALI0F11077g,YALI0F11077g
jgi.p|Yarli1|70060,1474372,1475289,1474372,1475289,YALI0_F11099g,YALI0F11099g,YALI0F11099g
jgi.p|Yarli1|70061,1475563,1476405,1475563,1476405,YALI0_F11121g,YALI0F11121g,YALI0F11121g
jgi.p|Yarli1|70062,1477127,1479100,1477127,1479100,YALI0_F11143g,YALI0F11143g,YALI0F11143g
jgi.p|Yarli1|70063,1480255,1482129,1480255,1482129,YALI0_F11165g,YALI0F11165g,YALI0F11165g
jgi.p|Yarli1|70064,1482471,1483715,1482471,1483715,YALI0_F11187g,YALI0F11187g,YALI0F11187g
jgi.p|Yarli1|70065,1484781,1485599,1484781,1485599,YALI0_F11209g,YALI0F11209g,YALI0F11209g
jgi.p|Yarli1|70066,1485682,1487949,1485682,1487949,YALI0_F11231g,YALI0F11231g,YALI0F11231g
jgi.p|Yarli1|70067,1489941,1492379,1489941,1492379,YALI0_F11253g,YALI0F11253g,YALI0F11253g
jgi.p|Yarli1|70068,1492863,1493105,1492863,1493105,YALI0_F11275g,YALI0F11275g,YALI0F11275g
jgi.p|Yarli1|70069,1495621,1496550,1495621,1496550,YALI0_F11297g,YALI0F11297g,YALI0F11297g
jgi.p|Yarli1|70070,1497595,1500333,1497595,1500333,YALI0_F11319g,YALI0F11319g,YALI0F11319g
jgi.p|Yarli1|70071,1500670,1501628,1500670,1501628,YALI0_F11341g,YALI0F11341g,YALI0F11341g
jgi.p|Yarli1|70072,1503005,1503637,1503005,1503637,YALI0_F11363g,YALI0F11363g,YALI0F11363g
jgi.p|Yarli1|70073,1506814,1508880,1506814,1508880,YALI0_F11385g,YALI0F11385g,YALI0F11385g
jgi.p|Yarli1|70074,1509963,1510637,1509963,1510637,YALI0_F11407g,YALI0F11407g,YALI0F11407g
jgi.p|Yarli1|70075,1512884,1513906,1512884,1513906,YALI0_F11429g,YALI0F11429g,YALI0F11429g
jgi.p|Yarli1|70076,1516843,1518769,1516843,1518769,YALI0_F11473g,YALI0F11473g,YALI0F11473g
jgi.p|Yarli1|70077,1521612,1523417,1521612,1523417,YALI0_F11487g,YALI0F11487g,YALI0F11487g
jgi.p|Yarli1|70078,1526278,1528281,1526278,1528281,YALI0_F11517g,YALI0F11517g,YALI0F11517g
jgi.p|Yarli1|70079,1528839,1530053,1528839,1530053,YALI0_F11539g,YALI0F11539g,YALI0F11539g
jgi.p|Yarli1|70080,1530820,1531416,1530820,1531416,YALI0_F11561g,YALI0F11561g,YALI0F11561g
jgi.p|Yarli1|70081,1532167,1533129,1532167,1533129,YALI0_F11583g,YALI0F11583g,YALI0F11583g
jgi.p|Yarli1|70082,1534357,1534935,1534357,1534935,YALI0_F11605g,YALI0F11605g,YALI0F11605g
jgi.p|Yarli1|70083,1535402,1535680,1535402,1535680,YALI0_F11616g,YALI0F11616g,YALI0F11616g
jgi.p|Yarli1|70084,1536615,1537400,1536615,1537400,YALI0_F11627g,YALI0F11627g,YALI0F11627g
jgi.p|Yarli1|70085,1539037,1540110,1539037,1540110,YALI0_F11649g,YALI0F11649g,YALI0F11649g
jgi.p|Yarli1|70086,1541524,1542324,1541524,1542324,YALI0_F11671g,YALI0F11671g,YALI0F11671g
jgi.p|Yarli1|70087,1543034,1544710,1543034,1544710,YALI0_F11693g,YALI0F11693g,YALI0F11693g
jgi.p|Yarli1|70088,1546223,1546408,1546223,1546408,YALI0_F11715g,YALI0F11715g,YALI0F11715g
jgi.p|Yarli1|70089,1547532,1548233,1547532,1548233,YALI0_F11737g,YALI0F11737g,YALI0F11737g
jgi.p|Yarli1|70090,1550164,1551513,1550164,1551513,YALI0_F11759g,YALI0F11759g,YALI0F11759g
jgi.p|Yarli1|70091,1553071,1554991,1553071,1554991,YALI0_F11781g,YALI0F11781g,YALI0F11781g
